VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchasRatio,UnsoldInventoryValue
660,SAZERAC NORTH AMERICA INC. ,5513,Chi Chi's Mai Tai,7.91,10.99,1750,48,379.68,40.0,439.6,241.78,73.51,17932.33,59.920000000000016,13.630573248407647,0.8333333333333334,1.1578171091445428,63.28
3252,E & J GALLO WINERY         ,6383,Gallo Twin Vly Cab Svgn Cal,3.33,4.99,750,114,379.62,151.0,753.49,214.57000000000002,16.880000000000003,61966.91,373.87,49.618442182378004,1.3245614035087718,1.9848532743269585,-123.21000000000001
7153,PINE STATE TRADING CO      ,6545,LeCompte Calvados 18 Yr Old,94.88,129.99,750,4,379.52,13.0,1689.8700000000001,1299.9,10.24,15884.82,1310.3500000000001,77.54146768686348,3.25,4.452650716694773,-853.92
3252,E & J GALLO WINERY         ,3931,New Amsterdam Peach Vodka,0.79,0.99,50,480,379.2,389.0,385.11,102.96,20.32,61966.91,5.910000000000025,1.5346264703591246,0.8104166666666667,1.0155854430379747,71.89
9165,ULTRA BEVERAGE COMPANY LLP ,13550,Z Znfdl Tom Eddy,34.45,52.99,500,11,378.95,17.0,866.83,407.92,1.3,68054.7,487.88000000000005,56.28323892804817,1.5454545454545454,2.2874521704710387,-206.70000000000002
3960,DIAGEO NORTH AMERICA INC   ,8438,Capt Morgan White Grapefruit,0.72,0.99,50,526,378.72,1816.0,1797.84,556.38,94.16,257032.07,1419.12,78.93472166599919,3.452471482889734,4.747148288973383,-928.8
7153,PINE STATE TRADING CO      ,24060,Robertson & Duke Napa Cab Sv,15.78,23.99,750,24,378.72,3.0,71.97,47.98,0.33,15884.82,-306.75,-426.2192580241767,0.125,0.19003485424588085,331.38
90011,FORTUNE WINE BROKERS LLC   ,25794,Girasole Hybrid Red,7.89,11.99,750,48,378.72,44.0,584.56,163.88,4.930000000000001,238.60999999999999,205.83999999999992,35.21280963459695,0.9166666666666666,1.5435149978876213,31.56
10754,PERFECTA WINES             ,24054,La Volpe Prosecco,10.52,15.99,750,36,378.71999999999997,26.0,415.74,47.97,2.9200000000000004,28720.52,37.02000000000004,8.904603838937806,0.7222222222222222,1.0977503168567808,105.19999999999999
4425,MARTIGNETTI COMPANIES,40444,Santa Ema Reserve Merlot,8.05,11.99,750,47,378.34999999999997,47.0,563.53,59.95,5.29,144929.24,185.18,32.86071726438699,1.0,1.48944099378882,0.0
7153,PINE STATE TRADING CO      ,11424,Ch Julien Cab Svgn Mont Cnty,8.05,11.99,750,47,378.34999999999997,31.0,371.69,299.75,3.43,15884.82,-6.659999999999968,-1.791815760445524,0.6595744680851063,0.9823972512224132,128.8
9165,ULTRA BEVERAGE COMPANY LLP ,19169,Anterra Chardonnay,5.4,7.99,750,70,378.0,575.0,4594.25,2452.9300000000003,63.88,68054.7,4216.25,91.77232410077815,8.214285714285714,12.154100529100528,-2727.0
9165,ULTRA BEVERAGE COMPANY LLP ,26490,Ch Beaulieu Rose Cote d Prov,3.92,5.99,750,96,376.32,96.0,575.04,77.87,10.780000000000001,68054.7,198.71999999999997,34.557595993322195,1.0,1.5280612244897958,0.0
9552,M S WALKER INC             ,18671,Martin Ray RRV Pnt Nr,14.47,21.99,750,26,376.21999999999997,5.0,109.94999999999999,87.96,0.55,55551.82,-266.27,-242.1737153251478,0.19230769230769232,0.292249215884323,303.87
1650,Circa Wines                ,20088,Camp Merlot Sonoma Cnty,10.45,15.99,750,36,376.20000000000005,36.0,575.64,47.97,4.050000000000001,211.97,199.43999999999994,34.64665415884927,1.0,1.5301435406698563,0.0
4425,MARTIGNETTI COMPANIES,20880,Valmaggiore Nebbiolo d'Alba,31.33,46.99,750,12,375.96,21.0,986.79,234.95000000000002,2.35,144929.24,610.8299999999999,61.90070835740127,1.75,2.6247207149696776,-281.96999999999997
10754,PERFECTA WINES             ,21698,Terra de Touros Red,5.22,7.99,750,72,375.84000000000003,61.0,487.39,127.84,6.83,28720.52,111.54999999999995,22.8872155768481,0.8472222222222222,1.2968018305661981,57.419999999999995
8112,MOET HENNESSY USA INC      ,36307,Dom Chandon 00 Carnrs Pnt Nr,15.64,22.99,750,24,375.36,24.0,551.76,183.92,2.68,48347.26,176.39999999999998,31.970421922575028,1.0,1.4699488491048593,0.0
7245,PROXIMO SPIRITS INC.       ,206,Three Olives Vodka,12.94,17.99,1000,29,375.26,12.0,215.88,179.89999999999998,12.600000000000001,38994.78,-159.38,-73.82805262182694,0.41379310344827586,0.5752811384107019,219.98
1650,Circa Wines                ,21564,Folk Machine Parts & Labor R,10.4,15.49,750,36,374.4,19.0,291.31,231.35,2.1,211.97,-83.08999999999997,-28.52287940681747,0.5277777777777778,0.7780715811965813,176.8
653,STATE WINE & SPIRITS   ,23260,Penny Wise Svgn Bl,4.51,6.99,750,83,374.33000000000004,188.0,1309.52,503.08000000000004,21.0,8014.9800000000005,935.1899999999999,71.41471684281264,2.2650602409638556,3.4983036358293482,-473.54999999999995
9819,TREASURY WINE ESTATES      ,13528,St Clement Carneros Chard,12.9,19.99,750,29,374.1,27.0,539.73,199.89999999999998,3.01,14836.57,165.63,30.68756600522483,0.9310344827586207,1.4427425821972735,25.8
9165,ULTRA BEVERAGE COMPANY LLP ,25374,Fratelli Urciuolo Fiano,5.19,7.99,750,72,373.68,72.0,575.28,231.71,8.05,68054.7,201.59999999999997,35.04380475594493,1.0,1.539499036608863,0.0
8892,TRINCHERO FAMILY ESTATES   ,16257,Sutter Home Pink Moscato,3.89,5.99,750,96,373.44,91.0,545.09,137.77,10.200000000000001,11595.97,171.65000000000003,31.49021262543801,0.9479166666666666,1.4596454584404457,19.45
4425,MARTIGNETTI COMPANIES,24309,Point North Pnt Nr Oregon,15.53,22.99,750,24,372.72,6.0,137.94,91.96,0.66,144929.24,-234.78000000000003,-170.20443671161377,0.25,0.3700901481004507,279.53999999999996
3252,E & J GALLO WINERY         ,46373,Carlo Rossi RSV Merlot Cal,11.64,16.99,5000,32,372.48,32.0,543.68,50.97,24.0,61966.91,171.19999999999993,31.489111241906993,1.0,1.4596219931271475,0.0
3252,E & J GALLO WINERY         ,19375,The Naked Grape Chard,12.41,17.99,3000,30,372.29999999999995,21.0,335.79,79.95,9.450000000000001,61966.91,-36.509999999999934,-10.872866970427927,0.7,0.9019339242546335,111.69
7153,PINE STATE TRADING CO      ,23554,Riva Rose Brut,10.34,14.99,750,36,372.24,18.0,291.82,225.85999999999999,1.99,15884.82,-80.42000000000002,-27.558083750257012,0.5,0.7839565871480765,186.12
5992,MCCORMICK DISTILLING CO    ,603,McCormick Gold Rum,5.03,6.99,1000,74,372.21999999999997,74.0,517.26,132.81,77.7,1567.85,145.04000000000002,28.040057224606585,1.0,1.389662027833002,0.0
2000,SOUTHERN WINE & SPIRITS NE ,19045,San Polo Mezzopane 06 Toscan,18.61,26.99,750,20,372.2,58.0,1655.4199999999998,770.7299999999999,6.46,19016.59,1283.2199999999998,77.51627985647146,2.9,4.447662547017732,-707.18
9744,FREDERICK WILDMAN & SONS   ,19518,Hugel Riesling,10.32,19.99,750,36,371.52,13.0,276.87,255.88,1.43,3999.93,-94.64999999999998,-34.18571892946147,0.3611111111111111,0.7452357881136952,237.36
9552,M S WALKER INC             ,24452,Vega Sindoa 14 Chard Navarra,7.58,12.99,750,49,371.41999999999996,170.0,1984.3,1000.13,18.87,55551.82,1612.88,81.28206420400141,3.4693877551020407,5.342469441602499,-917.1800000000001
9552,M S WALKER INC             ,36045,Pepperwood Grove Pnt Grigio,5.15,7.99,750,72,370.79999999999995,75.0,559.25,181.76,8.39,55551.82,188.45000000000005,33.69691551184623,1.0416666666666667,1.5082254584681771,-15.450000000000001
9165,ULTRA BEVERAGE COMPANY LLP ,18767,Cosentino The Zin,10.27,14.99,750,36,369.71999999999997,42.0,629.58,464.69,4.65,68054.7,259.86000000000007,41.27513580482227,1.1666666666666667,1.7028562155144435,-61.62
90047,CRUSH WINES                ,15510,Mollydooker Violinist Verdel,14.19,21.99,750,26,368.94,22.0,467.78,251.88,2.44,1457.73,98.83999999999997,21.1295908332977,0.8461538461538461,1.2679026399956632,56.76
4425,MARTIGNETTI COMPANIES,21320,Zion Dolev Muscato,7.09,10.99,750,52,368.68,121.0,1329.79,758.3100000000001,13.44,144929.24,961.1099999999999,72.27532166733093,2.326923076923077,3.6068948681783657,-489.21
90047,CRUSH WINES                ,38301,Neirano Pitul Moscato d'Asti,7.09,11.99,750,52,368.68,43.0,515.5699999999999,155.87,4.8100000000000005,1457.73,146.88999999999993,28.49079659406093,0.8269230769230769,1.3984213952479112,63.81
1392,CONSTELLATION BRANDS INC   ,799,Svedka Colada Vodka,10.23,12.99,1000,36,368.28000000000003,47.0,610.53,155.88,49.35,79528.99,242.24999999999994,39.67863987027664,1.3055555555555556,1.657787552948843,-112.53
9552,M S WALKER INC             ,24646,Pierre Dupond Renjardire CdR,5.94,16.99,750,62,368.28,217.0,1907.43,527.4,24.35,55551.82,1539.15,80.69234519746466,3.5,5.17929292929293,-920.7
8112,MOET HENNESSY USA INC      ,2928,Glenmorangie Tusail Giftbox,73.52,99.99,750,5,367.6,21.0,2099.79,1599.84,16.57,48347.26,1732.19,82.49348744398249,4.2,5.712159956474428,-1176.32
1650,Circa Wines                ,21491,Erre d Herrero Verdejo Rueda,10.2,14.99,750,36,367.20000000000005,18.0,269.82,89.94,2.0100000000000002,211.97,-97.38000000000005,-36.09072715143431,0.5,0.7348039215686274,183.6
8892,TRINCHERO FAMILY ESTATES   ,18553,Menage a Trois Pnt Nr,10.2,14.99,750,36,367.20000000000005,24.0,359.76,194.87,2.67,11595.97,-7.440000000000055,-2.0680453635757323,0.6666666666666666,0.9797385620915031,122.39999999999999
9552,M S WALKER INC             ,43027,Monsanto Monrosso Chianti,10.2,14.99,750,36,367.20000000000005,24.0,359.76,29.98,2.7,55551.82,-7.440000000000055,-2.0680453635757323,0.6666666666666666,0.9797385620915031,122.39999999999999
10754,PERFECTA WINES             ,10706,Brownstone Merlot Cal,6.12,8.99,750,60,367.2,52.0,467.48,98.89,5.82,28720.52,100.28000000000003,21.451185077436474,0.8666666666666667,1.2730936819172114,48.96
9552,M S WALKER INC             ,21426,Szigeti Gruner Velt Skt Brut,12.66,23.99,750,29,367.14,55.0,1311.45,687.7099999999999,6.140000000000001,55551.82,944.3100000000001,72.00503259750658,1.896551724137931,3.572070599771205,-329.16
9815,WINE GROUP INC             ,16809,Flip Flop Chard,7.79,11.99,1500,47,366.13,37.0,443.63,263.78000000000003,8.27,27100.41,77.5,17.46951288235692,0.7872340425531915,1.2116734493212793,77.9
2000,SOUTHERN WINE & SPIRITS NE ,4453,Pitu Brazilian Rum Cachaca,10.76,16.99,750,34,365.84,279.0,3642.21,2231.28,219.92000000000002,19016.59,3276.37,89.95554896614966,8.205882352941176,9.955745681172099,-2636.2
4692,KOBRAND CORPORATION        ,19798,Jadot Beaujolais Villages,2.73,5.99,375,134,365.82,200.0,860.0,204.56,11.25,9139.38,494.18,57.462790697674414,1.492537313432836,2.3508829478978734,-180.18
9552,M S WALKER INC             ,31157,Livio Felluga Pinot Grigio,15.23,24.99,750,24,365.52,36.0,847.64,289.88,4.0200000000000005,55551.82,482.12,56.87791987164362,1.5,2.3189975924710002,-182.76
3960,DIAGEO NORTH AMERICA INC   ,3014,Smirnoff Coconut,10.15,12.99,750,36,365.4,31.0,402.69,259.8,24.41,257032.07,37.29000000000002,9.260224986962681,0.8611111111111112,1.1020525451559935,50.75
9165,ULTRA BEVERAGE COMPANY LLP ,4105,Patron XO Cafe Variety 3 Pak,5.07,6.99,50,72,365.04,1285.0,8982.15,5710.83,65.28,68054.7,8617.109999999999,95.9359396135669,17.84722222222222,24.60593359631821,-6149.910000000001
7239,REMY COINTREAU USA INC     ,9439,Cointreau VAP,21.47,28.99,750,17,364.99,100.0,3251.0,2047.3700000000001,78.8,16978.67,2886.01,88.77299292525377,5.882352941176471,8.907093345023151,-1782.01
4425,MARTIGNETTI COMPANIES,23398,Treana Chard CC,12.16,17.99,750,30,364.79999999999995,13.0,233.87,125.92999999999999,1.46,144929.24,-130.92999999999995,-55.98409372728437,0.43333333333333335,0.6410910087719299,206.72
4425,MARTIGNETTI COMPANIES,25206,Quinta do Noval 2013 Port,60.8,89.99,750,6,364.79999999999995,39.0,3509.61,1889.79,4.3500000000000005,144929.24,3144.8100000000004,89.60568268269125,6.5,9.620641447368422,-2006.3999999999999
9552,M S WALKER INC             ,25273,Kir-Yianni Paranga VdP Maced,10.13,14.99,750,36,364.68,14.0,209.85999999999999,44.97,1.57,55551.82,-154.82000000000002,-73.77299151815497,0.3888888888888889,0.575463419984644,222.86
90011,FORTUNE WINE BROKERS LLC   ,21379,Alhambra Red Blend,10.13,14.99,750,36,364.68,11.0,158.89000000000001,116.92,1.22,238.60999999999999,-205.79,-129.5172761029643,0.3055555555555556,0.4356970494680268,253.25000000000003
90017,THE IMPORTED GRAPE LLC     ,25747,Riojana Cab Svgn,5.06,7.49,750,72,364.32,60.0,449.4,97.37,6.73,80.03,85.07999999999998,18.931909212283042,0.8333333333333334,1.2335309617918313,60.72
9552,M S WALKER INC             ,20772,Dutton Goldfield Chard Dutto,25.99,38.99,750,14,363.86,97.0,3782.03,1793.5400000000002,10.82,55551.82,3418.17,90.37924077810064,6.928571428571429,10.39419007310504,-2157.17
3252,E & J GALLO WINERY         ,7344,Viniq Shimmery Liqueur,7.74,12.99,375,47,363.78000000000003,291.0,3198.09,2439.78,113.95,61966.91,2834.31,88.62508559796628,6.191489361702128,8.791274946396173,-1888.56
7153,PINE STATE TRADING CO      ,21584,Fess Parker Ashleys Chard,19.07,28.99,750,19,362.33,3.0,86.97,86.97,0.33,15884.82,-275.36,-316.6149246866736,0.15789473684210525,0.24002980708194188,305.12
9165,ULTRA BEVERAGE COMPANY LLP ,10625,Querceto Il Sole Alessandro,45.26,66.99,750,8,362.08,41.0,2788.5899999999997,1902.7199999999998,4.55,68054.7,2426.5099999999998,87.015660244066,5.125,7.701585285019885,-1493.58
7153,PINE STATE TRADING CO      ,3441,One Roq RSV Vodka,18.04,23.99,750,20,360.8,49.0,1175.51,695.7099999999999,38.63,15884.82,814.71,69.30693911578804,2.45,3.2580654101995563,-523.16
10754,PERFECTA WINES             ,50354,Ch Dufort Vivens Marguax,30.06,45.99,750,12,360.72,5.0,229.95000000000002,229.95000000000002,0.55,28720.52,-130.77,-56.86888454011741,0.4166666666666667,0.6374750499001997,210.42
9552,M S WALKER INC             ,17493,Cercius CdR Vielles V Rouge,8.38,13.99,750,43,360.34000000000003,31.0,429.69,249.82,3.44,55551.82,69.34999999999997,16.139542460843856,0.7209302325581395,1.1924571238274961,100.56
6213,MHW LTD                    ,849,Bols Peach Schnapps,7.35,9.99,1000,49,360.15000000000003,68.0,679.32,589.41,71.4,9621.58,319.17,46.98374845433669,1.3877551020408163,1.8862140774677219,-139.65
90024,VINILANDIA USA             ,23935,Dom Sourdais Chinon,9.73,14.99,750,37,360.01,49.0,742.51,532.65,5.42,2802.64,382.5,51.51445771774118,1.3243243243243243,2.0624704869309185,-116.76
10754,PERFECTA WINES             ,21461,Ch Rayne Vigneau Sauternes,39.99,57.99,750,9,359.91,38.0,2203.62,1275.78,4.21,28720.52,1843.7099999999998,83.66732921284068,4.222222222222222,6.122697341001916,-1159.71
17033,SEA BREEZE CELLARS LLC     ,11077,Nova 06 Marilyn Merlot Napa,19.99,28.99,750,18,359.82,35.0,1014.65,463.84,3.91,549.55,654.8299999999999,64.53752525501403,1.9444444444444444,2.819882163303874,-339.83
3252,E & J GALLO WINERY         ,46146,Gallo Pnt Nr Pavia,6.66,9.99,1500,54,359.64,54.0,557.46,92.91,12.15,61966.91,197.82000000000005,35.48595414917663,1.0,1.5500500500500503,0.0
3960,DIAGEO NORTH AMERICA INC   ,3186,Smirnoff Mango Vodka,9.99,12.99,750,36,359.64,36.0,467.64,246.81,28.36,257032.07,108.0,23.09468822170901,1.0,1.3003003003003004,0.0
7153,PINE STATE TRADING CO      ,26204,Dom de La Foret 15 Rose,9.99,14.99,750,36,359.64,25.0,374.75,179.88,2.7800000000000002,15884.82,15.110000000000014,4.032021347565047,0.6944444444444444,1.0420142364586809,109.89
7153,PINE STATE TRADING CO      ,26205,Memoires 15 Rose,9.99,14.99,750,36,359.64,12.0,179.88,104.93,1.32,15884.82,-179.76,-99.93328885923948,0.3333333333333333,0.5001668335001669,239.76
17037,Dunn Wine Brokers          ,26713,Victor Hugo Les Mis Rose,9.99,15.49,750,36,359.64,13.0,201.37,30.98,1.4600000000000002,358.03000000000003,-158.26999999999998,-78.59661319958285,0.3611111111111111,0.5599210321432544,229.77
2000,SOUTHERN WINE & SPIRITS NE ,19825,Ch Monbousquet 10 Brdx,51.36,74.99,750,7,359.52,14.0,1049.86,449.93999999999994,1.57,19016.59,690.3399999999999,65.75543405787438,2.0,2.9201713395638627,-359.52
4425,MARTIGNETTI COMPANIES,25003,Tenuta Sette Cieli Indaco,32.65,47.99,750,11,359.15,45.0,2159.55,1391.71,4.97,144929.24,1800.4,83.36922043944341,4.090909090909091,6.012947236530699,-1110.1
653,STATE WINE & SPIRITS   ,19259,The Beach House Red,7.48,10.99,750,48,359.04,48.0,503.52,81.92,5.390000000000001,8014.9800000000005,144.47999999999996,28.693994280266917,1.0,1.4024064171122994,0.0
9744,FREDERICK WILDMAN & SONS   ,19368,Luigi Bosca Malbec SV DOC,14.96,24.99,750,24,359.04,13.0,318.87,196.92,1.44,3999.93,-40.170000000000016,-12.597610311412181,0.5416666666666666,0.8881183155080213,164.56
90024,VINILANDIA USA             ,25355,Bench Chardonnay,14.96,21.99,750,24,359.04,2.0,43.98,43.98,0.22,2802.64,-315.06,-716.3710777626195,0.08333333333333333,0.12249331550802138,329.12
653,STATE WINE & SPIRITS   ,2616,Hayman's Old Tom Gin,14.95,21.99,750,24,358.8,24.0,529.76,419.80999999999995,18.93,8014.9800000000005,170.95999999999998,32.27121715493808,1.0,1.4764771460423634,0.0
4425,MARTIGNETTI COMPANIES,23195,Gary Farrell RRV Pnt Nr,27.58,39.99,750,13,358.53999999999996,58.0,2319.42,1079.73,6.46,144929.24,1960.88,84.54182511145028,4.461538461538462,6.469069002063927,-1241.1
1392,CONSTELLATION BRANDS INC   ,11313,Taylor New York Marsala,3.35,4.99,750,107,358.45,57.0,284.43,209.58,6.3,79528.99,-74.01999999999998,-26.023977780121637,0.5327102803738317,0.7934997907657972,167.5
4950,LATITUDE BEVERAGE COMPANY  ,20969,Ninety Cellars Lot 105 Chard,8.72,12.99,750,41,357.52,32.0,415.68,246.81,3.56,1610.0,58.160000000000025,13.991531947652044,0.7804878048780488,1.1626762139181026,78.48
90047,CRUSH WINES                ,16311,Mollydooker Gigglepot Cab Sv,29.79,44.99,750,12,357.48,12.0,479.88,39.99,1.35,1457.73,122.39999999999998,25.506376594148534,1.0,1.3423967774420946,0.0
1003,BRONCO WINE COMPANY        ,46508,Crane Lake Pnt Grigio Cal,5.95,8.99,1500,60,357.0,60.0,539.4,89.9,13.5,10.53,182.39999999999998,33.815350389321466,1.0,1.5109243697478991,0.0
90047,CRUSH WINES                ,18539,Banknote Counterfeit,12.74,19.99,750,28,356.72,29.0,579.71,39.98,3.26,1457.73,222.99,38.46578461644615,1.0357142857142858,1.625112132765194,-12.74
17035,PERNOD RICARD USA          ,1037,JP Wiser's Rye w/ 2 Glasses,15.5,24.99,750,23,356.5,94.0,2005.06,1284.3999999999999,74.11,123780.22,1648.56,82.21998344189201,4.086956521739131,5.62429172510519,-1100.5
9165,ULTRA BEVERAGE COMPANY LLP ,22906,Mercer Canyons Red,3.87,16.99,750,92,356.03999999999996,96.0,546.24,142.25,10.75,68054.7,190.20000000000005,34.819859402460466,1.0434782608695652,1.5342096393663636,-15.48
1392,CONSTELLATION BRANDS INC   ,4354,Casa Noble Anejo,44.44,59.99,750,8,355.52,4.0,239.96,119.98,3.14,79528.99,-115.55999999999997,-48.158026337722944,0.5,0.67495499549955,177.76
4425,MARTIGNETTI COMPANIES,2776,Brenne French Sng Mlt Whisky,32.3,41.99,750,11,355.3,78.0,3275.2200000000003,1889.5500000000002,61.46,144929.24,2919.92,89.15187376725838,7.090909090909091,9.218181818181819,-2164.1
6215,MOONLIGHT MEADERY          ,20954,Moonlight Meadery Last Apple,10.45,16.79,375,34,355.3,115.0,1838.85,863.46,6.59,365.61,1483.55,80.67814122957283,3.3823529411764706,5.175485505206867,-846.4499999999999
9552,M S WALKER INC             ,22828,Beaux Freres Vyds Pnt Nr,59.2,89.99,750,6,355.20000000000005,63.0,5669.37,3869.5699999999997,6.97,55551.82,5314.17,93.7347535969605,10.5,15.961064189189187,-3374.4
90024,VINILANDIA USA             ,20213,Casa Ferreirinha Papas Figos,9.86,14.99,750,36,354.96,34.0,509.66,359.76,3.77,2802.64,154.70000000000005,30.353569046030692,0.9444444444444444,1.4358237547892723,19.72
10754,PERFECTA WINES             ,13575,Brownstone Pnt Nr,5.91,8.99,750,60,354.6,40.0,359.59999999999997,62.93,4.49,28720.52,4.999999999999943,1.3904338153503737,0.6666666666666666,1.0141003948110545,118.2
9165,ULTRA BEVERAGE COMPANY LLP ,23856,Pezzi King Cab Svgn Dry Crk,14.76,21.99,750,24,354.24,3.0,65.97,43.98,0.33,68054.7,-288.27,-436.9713506139154,0.125,0.18622967479674796,309.96
90024,VINILANDIA USA             ,23937,Caillot Bourgogne Rouge,14.76,21.99,750,24,354.24,6.0,131.94,87.96,0.66,2802.64,-222.3,-168.48567530695772,0.25,0.3724593495934959,265.68
8892,TRINCHERO FAMILY ESTATES   ,22898,Dona Paula Est Red Blend,8.05,11.99,750,44,354.2,115.0,1378.85,647.46,12.82,11595.97,1024.6499999999999,74.31192660550458,2.6136363636363638,3.892857142857143,-571.5500000000001
10754,PERFECTA WINES             ,43323,Keo St John Commandaria Cyp,13.07,19.99,750,27,352.89,27.0,719.73,119.94999999999999,3.04,28720.52,366.84000000000003,50.969113417531574,1.0,2.039530731956134,0.0
4425,MARTIGNETTI COMPANIES,3995,Purity Vodka,29.4,39.99,750,12,352.8,12.0,479.88,39.99,9.45,144929.24,127.07999999999998,26.481620405101275,1.0,1.360204081632653,0.0
7153,PINE STATE TRADING CO      ,23044,Phantom Bay Svgn Bl,5.88,8.99,750,60,352.8,48.0,431.52,305.66,5.32,15884.82,78.71999999999997,18.242491657397103,0.8,1.2231292517006802,70.56
7153,PINE STATE TRADING CO      ,26203,Jas Des Vignes 15 Rose,9.8,14.99,750,36,352.79999999999995,12.0,179.88,134.91,1.33,15884.82,-172.91999999999996,-96.13075383589057,0.3333333333333333,0.5098639455782313,235.20000000000002
